CustomerKey,FirstName,LastName,MaritalStatus,Gender,YearlyIncome,Education,Occupation,City,StateProvince,Country,NumberOfOrders,TotalQuantity,TotalAmount
28179,Billy,Alvarez,S,M,"$60,000.00 ",Partial College,Skilled Manual,Beaverton,Oregon,United States,1,1,"$3,578.27 "
28180,Jerry,Chander,S,M,"$60,000.00 ",Partial College,Skilled Manual,Bellingham,Washington,United States,1,1,"$3,578.27 "
28181,Katherine,Rodriguez,M,F,"$60,000.00 ",Partial College,Skilled Manual,Lebanon,Oregon,United States,1,1,"$3,578.27 "
28182,Fernando,Turner,M,M,"$60,000.00 ",Partial College,Skilled Manual,Woodland Hills,California,United States,1,1,"$3,578.27 "
28183,Nicole,Howard,M,F,"$60,000.00 ",Partial College,Skilled Manual,Burbank,California,United States,1,1,"$3,578.27 "
28184,Madison,Russell,M,F,"$60,000.00 ",Partial College,Skilled Manual,Newport Beach,California,United States,1,1,"$3,578.27 "
28185,Eric,Alexander,M,M,"$60,000.00 ",Partial College,Skilled Manual,Burbank,California,United States,1,1,"$3,578.27 "
28186,Jenny,Wagner,M,F,"$60,000.00 ",Partial College,Skilled Manual,Beaverton,Oregon,United States,1,1,"$3,578.27 "
28187,Aaron,Chen,M,M,"$60,000.00 ",Bachelors,Professional,Los Angeles,California,United States,2,2,$39.98 
28188,Kayla,Price,S,F,"$60,000.00 ",Bachelors,Professional,Lake Oswego,Oregon,United States,2,2,$29.48 
28189,James,Griffin,S,M,"$70,000.00 ",Graduate Degree,Professional,N. Vancouver,British Columbia,Canada,4,4,$567.76 
28190,Kimberly,Cook,S,F,"$70,000.00 ",Graduate Degree,Professional,Redwood City,California,United States,3,3,"$5,997.33 "
28191,Mya,Long,S,F,"$70,000.00 ",Graduate Degree,Professional,Burien,Washington,United States,3,3,"$5,997.33 "
28192,Abigail,Sanchez,M,F,"$70,000.00 ",Graduate Degree,Professional,Yakima,Washington,United States,2,2,$30.48 
28193,Taylor,Davis,S,F,"$70,000.00 ",Graduate Degree,Professional,Lemon Grove,California,United States,3,3,"$6,016.33 "
28194,Lydia,Garcia,S,F,"$80,000.00 ",Graduate Degree,Professional,Beaverton,Oregon,United States,6,6,"$6,114.81 "
28195,Kellie,Martin,S,F,"$80,000.00 ",Graduate Degree,Professional,Burnaby,British Columbia,Canada,2,2,$574.98 
28196,Timothy,Cox,M,M,"$80,000.00 ",Partial College,Skilled Manual,Salem,Oregon,United States,5,5,"$5,985.31 "
28197,Kayla,Rodriguez,S,F,"$60,000.00 ",Bachelors,Professional,Vancouver,British Columbia,Canada,1,1,"$3,578.27 "
28198,Jared,Moyer,M,M,"$60,000.00 ",Bachelors,Professional,Sooke,British Columbia,Canada,1,1,"$3,578.27 "
28199,Alyssa,Jones,S,F,"$60,000.00 ",Bachelors,Professional,San Francisco,California,United States,1,1,"$3,578.27 "
28200,Morgan,Henderson,M,F,"$60,000.00 ",Bachelors,Professional,Santa Monica,California,United States,1,1,"$3,578.27 "
28201,Tyler,Martinez,M,M,"$80,000.00 ",Graduate Degree,Management,Hervey Bay,Queensland,Australia,2,2,"$2,419.06 "
28202,Maria,King,S,F,"$80,000.00 ",Graduate Degree,Management,Bendigo,Victoria,Australia,2,2,"$2,419.06 "
28203,Victor,Gomez,M,M,"$90,000.00 ",Graduate Degree,Management,South Melbourne,Victoria,Australia,1,1,"$2,384.07 "
28204,Peter,Xu,M,M,"$100,000.00 ",Graduate Degree,Management,Wollongong,New South Wales,Australia,2,2,"$2,419.06 "
28205,Carolyn,Mehta,M,F,"$60,000.00 ",Bachelors,Professional,East Brisbane,Queensland,Australia,2,2,$603.49 
28206,Angelica,Long,S,F,"$80,000.00 ",Graduate Degree,Management,Port Macquarie,New South Wales,Australia,3,3,"$2,398.05 "
28207,Larry,Moreno,M,M,"$80,000.00 ",Graduate Degree,Management,Seaford,Victoria,Australia,4,4,"$2,461.55 "
28208,Karen,Sun,S,F,"$90,000.00 ",Bachelors,Professional,Perth,South Australia,Australia,3,3,"$2,398.05 "
28209,Krista,Carlson,M,F,"$60,000.00 ",Bachelors,Professional,Sunbury,Victoria,Australia,2,2,$574.98 
28210,Meghan,Alan,M,F,"$60,000.00 ",Bachelors,Professional,Lavender Bay,New South Wales,Australia,2,2,$564.48 
28211,Randall,Suarez,M,M,"$60,000.00 ",Bachelors,Professional,Rockhampton,Queensland,Australia,1,1,$539.99 
28212,Melody,Hernandez,M,F,"$60,000.00 ",Bachelors,Professional,Cranbourne,Victoria,Australia,4,4,$619.46 
28213,Jared,Morgan,M,M,"$70,000.00 ",Bachelors,Professional,Melbourne,Victoria,Australia,2,2,$39.98 
28214,Hailey,King,M,F,"$70,000.00 ",Bachelors,Professional,Goulburn,New South Wales,Australia,2,2,$59.98 
28215,Priscilla,Shen,S,F,"$60,000.00 ",Bachelors,Professional,Warrnambool,Victoria,Australia,4,4,$589.96 
28216,Adrienne,Ramos,M,F,"$70,000.00 ",Bachelors,Professional,Silverwater,New South Wales,Australia,2,2,$7.28 
28217,Kristy,Carlson,S,F,"$110,000.00 ",Graduate Degree,Management,Caloundra,Queensland,Australia,5,5,"$2,408.29 "
28218,Denise,Arun,M,F,"$70,000.00 ",Bachelors,Professional,Malabar,New South Wales,Australia,3,3,$18.97 
28219,Chad,Goel,S,M,"$80,000.00 ",Graduate Degree,Management,Lavender Bay,New South Wales,Australia,2,2,$39.98 
28220,Kelsey,Xu,S,F,"$80,000.00 ",Bachelors,Professional,Rockhampton,Queensland,Australia,2,2,$13.98 
28221,Isabella,Rodriguez,M,F,"$60,000.00 ",High School,Professional,San Gabriel,California,United States,1,1,"$3,578.27 "
28222,Eduardo,Lewis,S,M,"$60,000.00 ",High School,Professional,W. Linn,Oregon,United States,1,1,"$3,578.27 "
28223,Jessica,Davis,S,F,"$60,000.00 ",High School,Professional,Downey,California,United States,1,1,"$3,578.27 "
28224,Spencer,Henderson,S,M,"$90,000.00 ",Partial College,Professional,Newport Beach,California,United States,3,3,"$6,016.33 "
28225,Robert,Ross,M,M,"$90,000.00 ",Partial College,Professional,San Diego,California,United States,3,3,$60.47 
28226,Sebastian,Ramirez,M,M,"$80,000.00 ",Partial High School,Skilled Manual,Edmonds,Washington,United States,3,3,$60.47 
28227,Caleb,Wang,S,M,"$80,000.00 ",Partial High School,Skilled Manual,Port Orchard,Washington,United States,3,3,$60.47 
28228,Gloria,Reed,S,F,"$80,000.00 ",Partial High School,Skilled Manual,Puyallup,Washington,United States,1,1,$21.49 
28229,Samantha,Wilson,S,F,"$80,000.00 ",Partial High School,Skilled Manual,Torrance,California,United States,3,3,$27.77 
28230,Stephanie,Morgan,S,F,"$80,000.00 ",Partial High School,Skilled Manual,Woodland Hills,California,United States,2,2,$25.48 
28231,James,Powell,S,M,"$80,000.00 ",Partial High School,Skilled Manual,Salem,Oregon,United States,2,2,$23.78 
28232,Gavin,Russell,S,M,"$90,000.00 ",Partial College,Professional,Beaverton,Oregon,United States,3,3,$143.78 
28233,Patrick,Richardson,S,M,"$100,000.00 ",Partial College,Professional,Walla Walla,Washington,United States,1,1,$21.49 
28234,Jack,Nelson,M,M,"$100,000.00 ",Partial College,Professional,Bellflower,California,United States,4,4,"$5,976.32 "
28235,Cole,Rogers,S,M,"$120,000.00 ",Bachelors,Management,Coronado,California,United States,2,2,$30.48 
28236,Isabel,Diaz,S,F,"$120,000.00 ",Bachelors,Management,Daly City,California,United States,3,3,$60.47 
28237,Hailey,Foster,M,F,"$120,000.00 ",Bachelors,Management,Downey,California,United States,3,3,$33.43 
28238,Dalton,Flores,S,M,"$120,000.00 ",Bachelors,Management,Fremont,California,United States,1,1,$21.49 
28239,Richard,Ramirez,S,M,"$80,000.00 ",Partial College,Professional,Victoria,British Columbia,Canada,2,2,$7.28 
28240,Eduardo,Clark,M,M,"$90,000.00 ",Partial College,Professional,Puyallup,Washington,United States,5,5,"$5,998.61 "
28241,Charles,King,M,M,"$100,000.00 ",Partial College,Professional,Renton,Washington,United States,4,4,$130.46 
28242,Madison,Butler,M,F,"$120,000.00 ",Partial College,Professional,Chula Vista,California,United States,2,2,$7.28 
28243,Marcus,Cook,S,M,"$130,000.00 ",Bachelors,Management,Lemon Grove,California,United States,4,4,"$6,060.83 "
28244,Samantha,Davis,M,F,"$160,000.00 ",Bachelors,Management,Torrance,California,United States,5,5,"$6,026.31 "
28245,Gavin,Henderson,S,M,"$80,000.00 ",Partial College,Professional,Haney,British Columbia,Canada,2,2,$7.28 
28246,Alexa,Gray,S,F,"$80,000.00 ",Partial College,Professional,Corvallis,Oregon,United States,4,4,"$5,976.32 "
28247,Jonathan,Adams,S,M,"$90,000.00 ",Partial College,Professional,Lake Oswego,Oregon,United States,2,2,"$5,962.34 "
28248,Eric,Scott,S,M,"$80,000.00 ",Partial College,Professional,Metchosin,British Columbia,Canada,1,1,$4.99 
28249,Julia,Carter,M,F,"$90,000.00 ",Partial College,Professional,Milwaukie,Oregon,United States,4,4,$27.96 
28250,Tyrone,Dominguez,M,M,"$100,000.00 ",Partial College,Professional,Bellflower,California,United States,3,3,"$6,016.33 "
28251,Joe,Rubio,M,M,"$100,000.00 ",Partial College,Professional,Beverly Hills,California,United States,1,1,$4.99 
28252,Sydney,Murphy,M,F,"$130,000.00 ",Bachelors,Management,Newport Beach,California,United States,1,1,$4.99 
28253,Jeremiah,Green,S,M,"$160,000.00 ",Bachelors,Management,West Covina,California,United States,2,2,$13.98 
28254,Jacqueline,Brooks,S,F,"$80,000.00 ",Partial College,Professional,Sooke,British Columbia,Canada,3,3,$166.28 
28255,Robert,Clark,S,M,"$90,000.00 ",Partial College,Professional,Ballard,Washington,United States,5,5,"$6,051.31 "
28256,Colin,Beck,M,M,"$90,000.00 ",Partial College,Professional,Beaverton,Oregon,United States,2,2,$29.48 
28257,Zachary,Martin,S,M,"$100,000.00 ",Partial College,Professional,Yakima,Washington,United States,4,4,"$5,976.32 "
28258,Destiny,Bryant,S,F,"$130,000.00 ",Bachelors,Management,San Francisco,California,United States,2,2,$7.28 
28259,Samuel,Mitchell,M,M,"$160,000.00 ",Bachelors,Management,Santa Monica,California,United States,6,6,"$6,118.61 "
28260,Hunter,Roberts,S,M,"$70,000.00 ",Partial College,Professional,Haney,British Columbia,Canada,2,2,$7.28 
28261,Stephanie,Griffin,M,F,"$80,000.00 ",Partial College,Professional,Victoria,British Columbia,Canada,4,4,$27.92 
28262,Destiny,Diaz,M,F,"$80,000.00 ",Partial College,Professional,Everett,Washington,United States,2,2,$7.28 
28263,Jonathan,Lee,M,M,"$80,000.00 ",Partial College,Professional,Everett,Washington,United States,2,2,$39.98 
28264,Nicole,Diaz,S,F,"$90,000.00 ",Partial College,Professional,Kirkland,Washington,United States,3,3,"$5,997.33 "
28265,Shirleen,Travers,S,M,"$90,000.00 ",High School,Professional,Salem,Oregon,United States,2,2,$39.98 
28266,Wyatt,Flores,S,M,"$90,000.00 ",High School,Professional,Salem,Oregon,United States,1,1,$4.99 
28267,Jordan,Young,M,F,"$110,000.00 ",Partial College,Professional,Burlingame,California,United States,3,3,$64.47 
28268,Jordan,Campbell,S,F,"$120,000.00 ",High School,Professional,Concord,California,United States,3,3,"$5,997.33 "
28269,Alexandra,Green,S,F,"$130,000.00 ",Bachelors,Management,Glendale,California,United States,2,2,$13.98 
28270,Samuel,Long,S,M,"$60,000.00 ",High School,Professional,Walla Walla,Washington,United States,1,1,"$3,578.27 "
28271,Sean,Gonzalez,S,M,"$60,000.00 ",High School,Professional,Beverly Hills,California,United States,1,1,"$3,578.27 "
28272,Hunter,Jai,M,M,"$70,000.00 ",High School,Professional,Sooke,British Columbia,Canada,4,4,$111.95 
28273,Madeline,Mitchell,M,F,"$90,000.00 ",High School,Professional,Redwood City,California,United States,2,2,"$5,962.34 "
28274,William,Rodriguez,S,M,"$70,000.00 ",Partial High School,Skilled Manual,Burien,Washington,United States,1,1,$4.99 
28275,Ian,Howard,S,M,"$70,000.00 ",Partial High School,Skilled Manual,Burlingame,California,United States,2,2,$39.98 
28276,Christy,Deng,M,F,"$40,000.00 ",Partial College,Professional,Bellingham,Washington,United States,3,3,$64.47 
28277,Katrina,Deng,S,F,"$40,000.00 ",Partial College,Professional,Bellingham,Washington,United States,1,1,$4.99 
28278,Jaime,Becker,M,M,"$50,000.00 ",Graduate Degree,Management,Bremerton,Washington,United States,2,2,$39.98 
28279,Spencer,Simmons,M,M,"$50,000.00 ",Graduate Degree,Management,Bremerton,Washington,United States,2,2,$7.28 
28280,Tristan,Powell,S,M,"$50,000.00 ",Graduate Degree,Management,Oregon City,Oregon,United States,1,1,$4.99 
28281,Juan,Cox,M,M,"$70,000.00 ",Graduate Degree,Management,Colma,California,United States,2,2,$7.28 
28282,Cindy,Foster,S,F,"$50,000.00 ",Graduate Degree,Management,Salem,Oregon,United States,1,1,$4.99 
28283,Rachel,Long,S,F,"$80,000.00 ",Partial College,Professional,N. Vancouver,British Columbia,Canada,2,2,$39.98 
28284,Bailey,Kelly,S,F,"$80,000.00 ",Partial College,Professional,Royal Oak,British Columbia,Canada,3,3,$563.77 
28285,Savannah,King,M,F,"$100,000.00 ",Partial College,Professional,Oregon City,Oregon,United States,3,3,"$5,997.33 "
28286,Destiny,Alexander,M,F,"$100,000.00 ",Partial College,Professional,Redmond,Washington,United States,1,1,$4.99 
28287,Lauren,Bennett,M,F,"$110,000.00 ",Partial College,Professional,Concord,California,United States,3,3,$103.48 
28288,Marco,Srini,S,M,"$110,000.00 ",Partial College,Professional,Concord,California,United States,6,6,"$6,039.30 "
28289,Jack,Gonzales,S,M,"$160,000.00 ",Partial College,Professional,Redwood City,California,United States,2,2,$54.98 
28290,Ian,Brooks,S,M,"$70,000.00 ",Partial High School,Skilled Manual,Cliffside,British Columbia,Canada,3,3,$64.47 
28291,David,Miller,S,M,"$70,000.00 ",Partial High School,Skilled Manual,Bremerton,Washington,United States,2,2,$39.98 
28292,Alexandra,Smith,S,F,"$70,000.00 ",Partial High School,Skilled Manual,Newton,British Columbia,Canada,3,3,$61.96 
28293,Shelby,Cox,S,F,"$60,000.00 ",Partial High School,Skilled Manual,Santa Monica,California,United States,1,1,"$3,578.27 "
28294,Alexis,Jenkins,S,F,"$60,000.00 ",Partial High School,Skilled Manual,Long Beach,California,United States,1,1,"$3,578.27 "
28295,Wyatt,Collins,M,M,"$60,000.00 ",Partial High School,Skilled Manual,Lebanon,Oregon,United States,1,1,"$3,578.27 "
28296,Thomas,Butler,S,M,"$70,000.00 ",Graduate Degree,Management,Berkeley,California,United States,3,3,"$5,997.33 "
28297,Gabrielle,Edwards,S,F,"$70,000.00 ",Graduate Degree,Management,Milwaukie,Oregon,United States,3,3,"$5,971.33 "
28298,Maria,Edwards,M,F,"$70,000.00 ",Graduate Degree,Management,Lemon Grove,California,United States,3,3,"$4,828.11 "
28299,Jonathan,Shan,S,M,"$40,000.00 ",Partial College,Professional,Grossmont,California,United States,1,1,"$3,578.27 "
28300,Abigail,Bennett,S,F,"$30,000.00 ",High School,Professional,Spokane,Washington,United States,1,1,$2.29 
28301,Jasmine,Long,S,F,"$30,000.00 ",High School,Professional,Coronado,California,United States,2,2,$161.29 
28302,Caroline,Hughes,M,F,"$30,000.00 ",High School,Professional,Metchosin,British Columbia,Canada,2,2,$78.98 
28303,Justin,Lewis,S,M,"$60,000.00 ",Bachelors,Professional,Warrnambool,Victoria,Australia,3,3,$74.98 
28304,Colleen,Zeng,M,F,"$60,000.00 ",Bachelors,Professional,South Melbourne,Victoria,Australia,3,3,$91.97 
28305,Patricia,Lopez,S,F,"$60,000.00 ",Bachelors,Professional,Bendigo,Victoria,Australia,2,2,$29.48 
28306,Elizabeth,Powell,M,F,"$60,000.00 ",Bachelors,Professional,Melton,Victoria,Australia,1,1,$4.99 
28307,Morgan,Gray,M,F,"$60,000.00 ",Bachelors,Professional,Rockhampton,Queensland,Australia,2,2,$561.48 
28308,Hector,Serrano,S,M,"$60,000.00 ",Bachelors,Professional,Caloundra,Queensland,Australia,4,4,$588.96 
28309,Julie,Lal,M,F,"$90,000.00 ",Bachelors,Professional,Gold Coast,Queensland,Australia,2,2,"$2,419.06 "
28310,Ross,Sanchez,M,M,"$90,000.00 ",Bachelors,Professional,Melton,Victoria,Australia,1,1,$4.99 
28311,Terry,Raje,S,M,"$100,000.00 ",Graduate Degree,Management,Sydney,New South Wales,Australia,2,2,"$2,393.06 "
28312,Joy,Jimenez,S,F,"$60,000.00 ",Partial College,Skilled Manual,Lavender Bay,New South Wales,Australia,2,2,$574.98 
28313,Brett,Perez,S,M,"$60,000.00 ",Bachelors,Professional,Townsville,Queensland,Australia,6,6,$647.94 
28314,Dwayne,Romero,S,M,"$60,000.00 ",Bachelors,Professional,Sunbury,Victoria,Australia,3,3,$553.97 
28315,Stacy,Alonso,S,F,"$60,000.00 ",Bachelors,Professional,Hawthorne,Queensland,Australia,3,3,$556.93 
28316,Jaime,Martin,M,F,"$60,000.00 ",Bachelors,Professional,Melbourne,Victoria,Australia,1,1,$539.99 
28317,Ivan,Weber,M,M,"$60,000.00 ",Partial College,Skilled Manual,Silverwater,New South Wales,Australia,1,1,$539.99 
28318,Grace,Lee,M,F,"$60,000.00 ",Bachelors,Professional,Hervey Bay,Queensland,Australia,2,2,$574.98 
28319,Ashlee,She,S,F,"$60,000.00 ",Partial College,Skilled Manual,Lane Cove,New South Wales,Australia,3,3,$556.93 
28320,Janet,Navarro,S,F,"$60,000.00 ",Partial College,Skilled Manual,North Sydney,New South Wales,Australia,1,1,$539.99 
28321,Arturo,Wu,M,M,"$60,000.00 ",Partial College,Skilled Manual,Brisbane,Queensland,Australia,3,3,$599.47 
28322,Willie,Chen,S,M,"$70,000.00 ",Bachelors,Professional,Milsons Point,New South Wales,Australia,2,2,$29.48 
28323,Nathan,Moore,S,M,"$70,000.00 ",Bachelors,Professional,Hobart,Tasmania,Australia,1,1,"$2,384.07 "
28324,Jésus,Martin,M,M,"$60,000.00 ",Partial College,Skilled Manual,Darlinghurst,New South Wales,Australia,2,2,$548.98 
28325,Drew,Lal,S,M,"$60,000.00 ",Partial College,Skilled Manual,Gold Coast,Queensland,Australia,2,2,$574.98 
28326,Carla,Lopez,S,F,"$90,000.00 ",Bachelors,Professional,Rockhampton,Queensland,Australia,4,4,"$2,442.54 "
28327,Tabitha,Serrano,S,F,"$70,000.00 ",Partial College,Skilled Manual,Cranbourne,Victoria,Australia,4,4,"$2,407.04 "
28328,Kyle,Green,M,M,"$80,000.00 ",Partial College,Skilled Manual,Rockhampton,Queensland,Australia,1,1,$4.99 
28329,Marcus,Washington,S,M,"$30,000.00 ",Partial College,Clerical,Townsville,Queensland,Australia,2,2,$6.28 
28330,Charles,Bailey,M,M,"$30,000.00 ",High School,Skilled Manual,Olympia,Washington,United States,2,2,$10.24 
28331,Colleen,Beck,M,F,"$30,000.00 ",High School,Skilled Manual,Burbank,California,United States,1,1,$53.99 
28332,Ryan,Washington,M,M,"$40,000.00 ",High School,Skilled Manual,Royal Oak,British Columbia,Canada,2,2,$94.48 
28333,Jaime,Jimenez,M,F,"$30,000.00 ",High School,Skilled Manual,Berkeley,California,United States,1,1,$53.99 
28334,Marco,Tanara,S,F,"$30,000.00 ",High School,Skilled Manual,Bremerton,Washington,United States,1,1,$53.99 
28335,Rebekah,Srini,M,F,"$30,000.00 ",High School,Skilled Manual,Concord,California,United States,2,2,$62.98 
28336,Edward,Martin,M,M,"$40,000.00 ",High School,Skilled Manual,Marysville,Washington,United States,4,4,$138.97 
28337,Melissa,Bennett,M,F,"$40,000.00 ",High School,Skilled Manual,Oregon City,Oregon,United States,2,2,$59.98 
28338,Kristi,Vance,M,F,"$30,000.00 ",Partial College,Clerical,Rhodes,New South Wales,Australia,3,3,$47.97 
28339,Sean,Edwards,S,M,"$40,000.00 ",High School,Skilled Manual,Walla Walla,Washington,United States,1,1,"$3,578.27 "
28340,Lucas,Butler,S,M,"$40,000.00 ",High School,Skilled Manual,Santa Cruz,California,United States,1,1,"$3,578.27 "
28341,Jeremy,Wilson,S,M,"$40,000.00 ",High School,Skilled Manual,Vancouver,British Columbia,Canada,3,3,$128.97 
28342,Brianna,Murphy,M,F,"$40,000.00 ",High School,Skilled Manual,Haney,British Columbia,Canada,1,1,$69.99 
28343,Shelby,Morgan,S,F,"$30,000.00 ",Partial High School,Clerical,Redmond,Washington,United States,1,1,$53.99 
28344,Alvin,Zhu,S,M,"$30,000.00 ",Partial High School,Clerical,Beverly Hills,California,United States,1,1,$53.99 
28345,Diana,Serrano,M,F,"$40,000.00 ",High School,Skilled Manual,Concord,California,United States,1,1,$4.99 
28346,Eduardo,Russell,S,M,"$30,000.00 ",Partial High School,Clerical,Victoria,British Columbia,Canada,2,2,$94.48 
28347,Latoya,Anand,S,F,"$40,000.00 ",High School,Skilled Manual,Bellingham,Washington,United States,4,4,$73.96 
28348,Nichole,Jai,S,F,"$40,000.00 ",Bachelors,Management,North Sydney,New South Wales,Australia,2,2,$68.49 
28349,Kristi,Vazquez,S,F,"$40,000.00 ",Bachelors,Management,Seaford,Victoria,Australia,2,2,$39.98 
28350,Alisha,Holt,S,F,"$60,000.00 ",Graduate Degree,Management,Warrnambool,Victoria,Australia,2,2,$13.98 
28351,Donald,Rodriguez,M,M,"$40,000.00 ",Bachelors,Management,Seaford,Victoria,Australia,2,2,$574.98 
28352,Meghan,Sanz,S,F,"$40,000.00 ",Bachelors,Management,Coffs Harbour,New South Wales,Australia,4,4,$562.96 
28353,Summer,Kapoor,S,F,"$40,000.00 ",Bachelors,Management,East Brisbane,Queensland,Australia,2,2,$548.98 
